Date,Price,Close,High,Low,Open,Volume
2003-01-01,1.0215668678283691,1.0215668678283691,1.0215668678283691,1.0215668678283691,0
2003-01-02,1.0760712623596191,1.0900866539617786,1.0231245894175292,1.0231245894175292,3957300
2003-01-03,1.0667279958724976,1.0994300774173185,1.0589417223326223,1.074514185874043,1115550
2003-01-06,1.1274611949920654,1.1290190181044515,1.076071577796569,1.0807436269818123,4106250
2003-01-07,1.13213312625885,1.1663930345641684,1.099430205520269,1.111888528666003,1885500
2003-01-08,1.1134458780288696,1.1336903956237394,1.110331651735762,1.1212328221444776,1287450
2003-01-09,1.1103315353393555,1.1336902767786288,1.1072173093727131,1.1259040017860893,2050650
2003-01-10,1.1165603399276733,1.1445911224685383,1.1150031856153872,1.1212323876327819,2114550
2003-01-13,1.1243469715118408,1.1523777629976726,1.1165606962357861,1.1165606962357861,3083850
2003-01-14,1.104102373123169,1.1305760933707523,1.094759026564765,1.1305760933707523,2808450
2003-01-15,1.1150033473968506,1.1321330497772903,1.085414737943967,1.1025451086310754,3655350
2003-01-16,1.1212329864501953,1.160164287660728,1.1212329864501953,1.1243472131996624,3254400
2003-01-17,1.0823006629943848,1.1087743822859755,1.0823006629943848,1.105659488007799,1764000
2003-01-20,1.0682854652404785,1.0947591894264208,1.0682854652404785,1.090087139529615,635850
2003-01-21,1.090086817741394,1.1056593660323863,1.0667280788432418,1.0667280788432418,6559650
2003-01-22,1.135248064994812,1.1492634597972362,1.06672816214905,1.0900869028713962,4378050
2003-01-23,1.1866376399993896,1.1866376399993896,1.1461485280844461,1.1477055991998129,4085100
2003-01-24,1.152377724647522,1.1866377189984199,1.124346934094531,1.1866377189984199,2898000
2003-01-27,1.1134458780288696,1.1383624451394088,1.1025453759269848,1.1352482188463011,4232250
2003-01-28,1.1243469715118408,1.1601640382737273,1.1056595265729083,1.1056595265729083,2772450
2003-01-29,1.1663930416107178,1.1663930416107178,1.0994302121622743,1.1212326328369664,2002500
2003-01-30,1.1368050575256348,1.1788513225628088,1.1212325926340363,1.1648359287298629,1529100
2003-01-31,1.152377724647522,1.1648360487049905,1.124346934094531,1.144591449630588,844200
2003-02-03,1.1243469715118408,1.1679503135497817,1.113445801848963,1.1679503135497817,972000
2003-02-04,1.1072171926498413,1.1196747635098945,1.0994301666331046,1.1196747635098945,1376550
2003-02-05,1.1087743043899536,1.1399193186814265,1.0978731358731584,1.1118885301425812,1771650
2003-02-06,1.133690357208252,1.1368052517026412,1.0947590630219204,1.1072173879242124,1486800
2003-02-07,1.1134458780288696,1.1445915660324553,1.111888723113139,1.1383624451394088,1372950
