"Date","Price","Open","High","Low","Vol.","Change %"
"02/08/2016","929.35","910.75","934.20","901.55","","2.04%"
"02/07/2016","910.75","912.65","914.30","910.75","","-0.32%"
"02/05/2016","913.70","908.50","915.70","896.45","","0.53%"
"02/04/2016","908.85","881.40","910.80","880.90","","3.13%"
"02/03/2016","881.25","856.30","883.70","852.05","","2.89%"
"02/02/2016","856.50","872.45","873.00","853.65","","-1.83%"
"02/01/2016","872.50","873.70","877.55","866.05","","-0.06%"
"01/31/2016","873.05","871.75","873.15","868.45","","0.14%"
"01/29/2016","871.85","869.25","876.90","861.10","","0.33%"
"01/28/2016","869.00","882.45","886.80","863.60","","-1.49%"
"01/27/2016","882.10","875.85","884.85","871.90","","0.74%"
"01/26/2016","875.60","859.25","879.80","855.35","","1.90%"
"01/25/2016","859.30","833.30","864.70","833.30","","3.13%"
"01/24/2016","833.20","833.40","836.85","832.95","","0.17%"
"01/22/2016","831.75","820.20","843.20","818.90","","1.43%"
"01/21/2016","820.00","823.45","827.55","811.60","","-0.46%"
"01/20/2016","823.80","828.20","829.70","815.05","","-0.48%"
"01/19/2016","827.80","821.05","835.95","820.55","","0.85%"
"01/18/2016","820.85","822.80","832.75","818.70","","-0.32%"
"01/17/2016","823.50","830.95","830.95","823.50","","-0.90%"
"01/15/2016","830.95","835.85","845.10","823.15","","-0.61%"
"01/14/2016","836.05","848.35","851.95","830.95","","-1.47%"
"01/13/2016","848.50","833.30","855.75","833.20","","1.84%"
"01/12/2016","833.20","848.85","850.00","831.20","","-1.86%"
"01/11/2016","849.00","876.85","877.85","844.30","","-3.18%"
"01/10/2016","876.90","878.00","882.10","876.85","","-0.35%"
"01/08/2016","880.00","875.60","885.85","866.95","","0.51%"
"01/07/2016","875.55","879.65","885.30","863.30","","-0.45%"
"01/06/2016","879.55","890.25","893.15","874.10","","-1.21%"
"01/05/2016","890.30","881.50","898.90","881.15","","0.98%"
"01/04/2016","881.65","891.70","894.60","874.65","","-1.17%"
"01/03/2016","892.10","890.95","894.05","890.70","","-0.04%"
"12/31/2015","892.50","871.75","895.25","866.60","","2.35%"
"12/30/2015","872.05","891.85","895.85","854.35","","-2.10%"
"12/29/2015","890.80","881.85","895.65","880.65","","0.99%"
"12/28/2015","882.10","891.60","892.70","875.55","","-1.05%"
"12/27/2015","891.50","884.95","895.65","884.05","","0.80%"
"12/24/2015","884.45","872.55","886.00","871.60","","1.41%"
"12/23/2015","872.15","873.55","876.75","863.25","","-0.15%"
"12/22/2015","873.50","873.10","880.10","870.60","","0.03%"
"12/21/2015","873.25","857.95","882.05","855.60","","1.77%"
"12/20/2015","858.05","860.05","860.10","857.90","","-0.19%"
"12/18/2015","859.65","847.80","862.75","840.50","","1.35%"
"12/17/2015","848.20","872.40","883.90","842.70","","-2.76%"
"12/16/2015","872.25","855.45","880.35","855.35","","1.92%"
"12/15/2015","855.80","847.85","860.95","847.35","","0.93%"
"12/14/2015","847.90","842.50","856.65","837.10","","0.63%"
"12/13/2015","842.55","842.75","844.40","841.55","","0.15%"
"12/11/2015","841.25","854.10","859.70","838.50","","-1.53%"
"12/10/2015","854.30","856.70","862.95","848.60","","-0.27%"
"12/09/2015","856.65","851.10","866.85","847.60","","0.62%"
