"Date","Price","Open","High","Low","Vol.","Change %"
"09/03/2018","2,380.00","2,380.00","2,380.00","2,380.00","","0.00%"
"08/31/2018","2,380.00","2,380.00","2,380.00","2,380.00","","0.00%"
"08/30/2018","2,380.00","2,380.00","2,380.00","2,380.00","","0.00%"
"08/29/2018","2,380.00","2,380.00","2,380.00","2,380.00","","0.42%"
"08/28/2018","2,370.00","2,370.00","2,370.00","2,370.00","","0.00%"
"08/24/2018","2,370.00","2,370.00","2,370.00","2,370.00","","0.00%"
"08/23/2018","2,370.00","2,370.00","2,370.00","2,370.00","","0.00%"
"08/22/2018","2,370.00","2,370.00","2,370.00","2,370.00","","0.00%"
"08/21/2018","2,370.00","2,370.00","2,370.00","2,370.00","","0.42%"
"08/20/2018","2,360.00","2,360.00","2,360.00","2,360.00","","0.43%"
"08/16/2018","2,350.00","2,350.00","2,350.00","2,350.00","","0.43%"
"08/15/2018","2,340.00","2,340.00","2,340.00","2,340.00","","0.21%"
"08/14/2018","2,335.00","2,335.00","2,335.00","2,335.00","","0.00%"
"08/13/2018","2,335.00","2,335.00","2,335.00","2,335.00","","0.00%"
"08/10/2018","2,335.00","2,335.00","2,335.00","2,335.00","","0.43%"
"08/09/2018","2,325.00","2,325.00","2,325.00","2,325.00","","0.00%"
"08/08/2018","2,325.00","2,325.00","2,325.00","2,325.00","","0.00%"
"08/07/2018","2,325.00","2,325.00","2,325.00","2,325.00","","0.00%"
"08/06/2018","2,325.00","2,325.00","2,325.00","2,325.00","","0.00%"
"08/03/2018","2,325.00","2,325.00","2,325.00","2,325.00","","0.43%"
"08/02/2018","2,315.00","2,315.00","2,315.00","2,315.00","","0.00%"
"08/01/2018","2,315.00","2,315.00","2,315.00","2,315.00","","-0.64%"
"07/31/2018","2,330.00","2,330.00","2,330.00","2,330.00","","0.00%"
"07/30/2018","2,330.00","2,330.00","2,330.00","2,330.00","","-0.43%"
"07/27/2018","2,340.00","2,340.00","2,340.00","2,340.00","","0.00%"
"07/26/2018","2,340.00","2,340.00","2,340.00","2,340.00","","0.00%"
"07/25/2018","2,340.00","2,340.00","2,340.00","2,340.00","","0.00%"
"07/24/2018","2,340.00","2,340.00","2,340.00","2,340.00","","0.43%"
"07/23/2018","2,330.00","2,330.00","2,330.00","2,330.00","","0.43%"
"07/20/2018","2,320.00","2,320.00","2,320.00","2,320.00","","0.65%"
"07/19/2018","2,305.00","2,305.00","2,305.00","2,305.00","","1.32%"
"07/18/2018","2,275.00","2,275.00","2,275.00","2,275.00","","0.00%"
"07/17/2018","2,275.00","2,275.00","2,275.00","2,275.00","","0.66%"
"07/16/2018","2,260.00","2,260.00","2,260.00","2,260.00","","0.00%"
"07/13/2018","2,260.00","2,260.00","2,260.00","2,260.00","","0.00%"
"07/12/2018","2,260.00","2,260.00","2,260.00","2,260.00","","0.44%"
"07/11/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"07/10/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"07/09/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"07/06/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"07/05/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"07/04/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"07/03/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"07/02/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"06/29/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"06/28/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"06/27/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"06/26/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"06/25/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"06/22/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"06/21/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"06/20/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"06/19/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"06/18/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.00%"
"06/15/2018","2,250.00","2,250.00","2,250.00","2,250.00","","0.45%"
"06/14/2018","2,240.00","2,240.00","2,240.00","2,240.00","","0.00%"
"06/13/2018","2,240.00","2,240.00","2,240.00","2,240.00","","0.00%"
"06/12/2018","2,240.00","2,240.00","2,240.00","2,240.00","","0.00%"
"06/11/2018","2,240.00","2,240.00","2,240.00","2,240.00","","0.00%"
"06/08/2018","2,240.00","2,240.00","2,240.00","2,240.00","","0.00%"
"06/07/2018","2,240.00","2,240.00","2,240.00","2,240.00","","0.00%"
"06/06/2018","2,240.00","2,240.00","2,240.00","2,240.00","","0.00%"
"06/05/2018","2,240.00","2,240.00","2,240.00","2,240.00","","0.00%"
"06/04/2018","2,240.00","2,240.00","2,240.00","2,240.00","","0.45%"
"06/01/2018","2,230.00","2,230.00","2,230.00","2,230.00","","0.00%"
"05/31/2018","2,230.00","2,230.00","2,230.00","2,230.00","","0.00%"
"05/30/2018","2,230.00","2,230.00","2,230.00","2,230.00","","0.00%"
"05/29/2018","2,230.00","2,230.00","2,230.00","2,230.00","","0.00%"
"05/25/2018","2,230.00","2,230.00","2,230.00","2,230.00","","0.00%"
"05/24/2018","2,230.00","2,230.00","2,230.00","2,230.00","","0.00%"
"05/23/2018","2,230.00","2,230.00","2,230.00","2,230.00","","0.00%"
"05/22/2018","2,230.00","2,230.00","2,230.00","2,230.00","","0.68%"
"05/21/2018","2,215.00","2,215.00","2,215.00","2,215.00","","2.31%"
"05/18/2018","2,165.00","2,165.00","2,165.00","2,165.00","","0.70%"
"05/17/2018","2,150.00","2,150.00","2,150.00","2,150.00","","2.87%"
"05/16/2018","2,090.00","2,090.00","2,090.00","2,090.00","","0.00%"
"05/15/2018","2,090.00","2,090.00","2,090.00","2,090.00","","0.48%"
"05/14/2018","2,080.00","2,080.00","2,080.00","2,080.00","","1.71%"
"05/11/2018","2,045.00","2,045.00","2,045.00","2,045.00","","1.24%"
"05/10/2018","2,020.00","2,020.00","2,020.00","2,020.00","","0.00%"
"05/09/2018","2,020.00","2,020.00","2,020.00","2,020.00","","0.00%"
"05/08/2018","2,020.00","2,020.00","2,020.00","2,020.00","","0.00%"
"05/04/2018","2,020.00","2,020.00","2,020.00","2,020.00","","0.00%"
"05/03/2018","2,020.00","2,020.00","2,020.00","2,020.00","","0.00%"
"05/02/2018","2,020.00","2,020.00","2,020.00","2,020.00","","-0.74%"
"05/01/2018","2,035.00","2,035.00","2,035.00","2,035.00","","-0.73%"
"04/30/2018","2,050.00","2,050.00","2,050.00","2,050.00","","0.00%"
"04/27/2018","2,050.00","2,050.00","2,050.00","2,050.00","","0.00%"
"04/26/2018","2,050.00","2,050.00","2,050.00","2,050.00","","-1.44%"
"04/25/2018","2,080.00","2,080.00","2,080.00","2,080.00","","-0.95%"
"04/24/2018","2,100.00","2,100.00","2,100.00","2,100.00","","-0.47%"
"04/23/2018","2,110.00","2,110.00","2,110.00","2,110.00","","0.00%"
"04/20/2018","2,110.00","2,110.00","2,110.00","2,110.00","","0.96%"
"04/19/2018","2,090.00","2,090.00","2,090.00","2,090.00","","0.24%"
"04/18/2018","2,085.00","2,085.00","2,085.00","2,085.00","","0.00%"
"04/17/2018","2,085.00","2,085.00","2,085.00","2,085.00","","0.00%"
"04/16/2018","2,085.00","2,085.00","2,085.00","2,085.00","","0.00%"
"04/13/2018","2,085.00","2,085.00","2,085.00","2,085.00","","1.21%"
"04/12/2018","2,060.00","2,060.00","2,060.00","2,060.00","","0.98%"
"04/11/2018","2,040.00","2,040.00","2,040.00","2,040.00","","0.00%"
"04/10/2018","2,040.00","2,040.00","2,040.00","2,040.00","","0.49%"
"04/09/2018","2,030.00","2,030.00","2,030.00","2,030.00","","0.00%"
"04/06/2018","2,030.00","2,030.00","2,030.00","2,030.00","","0.00%"
"04/05/2018","2,030.00","2,030.00","2,030.00","2,030.00","","0.00%"
"04/04/2018","2,030.00","2,030.00","2,030.00","2,030.00","","0.00%"
"04/03/2018","2,030.00","2,030.00","2,030.00","2,030.00","","0.00%"
"03/29/2018","2,030.00","2,030.00","2,030.00","2,030.00","","0.00%"
"03/28/2018","2,030.00","2,030.00","2,030.00","2,030.00","","1.50%"
"03/27/2018","2,000.00","2,000.00","2,000.00","2,000.00","","0.76%"
"03/26/2018","1,985.00","1,985.00","1,985.00","1,985.00","","0.00%"
"03/23/2018","1,985.00","1,985.00","1,985.00","1,985.00","","0.00%"
"03/22/2018","1,985.00","1,985.00","1,985.00","1,985.00","","0.51%"
"03/21/2018","1,975.00","1,975.00","1,975.00","1,975.00","","2.07%"
"03/20/2018","1,935.00","1,935.00","1,935.00","1,935.00","","0.00%"
"03/19/2018","1,935.00","1,935.00","1,935.00","1,935.00","","1.31%"
"03/16/2018","1,910.00","1,910.00","1,910.00","1,910.00","","1.60%"
"03/15/2018","1,880.00","1,880.00","1,880.00","1,880.00","","0.80%"
"03/14/2018","1,865.00","1,865.00","1,865.00","1,865.00","","0.81%"
"03/13/2018","1,850.00","1,850.00","1,850.00","1,850.00","","0.00%"
"03/12/2018","1,850.00","1,850.00","1,850.00","1,850.00","","0.00%"
"03/09/2018","1,850.00","1,850.00","1,850.00","1,850.00","","0.00%"
"03/08/2018","1,850.00","1,850.00","1,850.00","1,850.00","","0.00%"
"03/07/2018","1,850.00","1,850.00","1,850.00","1,850.00","","-0.54%"
"03/06/2018","1,860.00","1,860.00","1,860.00","1,860.00","","0.00%"
"03/05/2018","1,860.00","1,860.00","1,860.00","1,860.00","","0.00%"
"03/02/2018","1,860.00","1,860.00","1,860.00","1,860.00","","0.00%"
"03/01/2018","1,860.00","1,860.00","1,860.00","1,860.00","","0.00%"
"02/28/2018","1,860.00","1,860.00","1,860.00","1,860.00","","0.54%"
"02/27/2018","1,850.00","1,850.00","1,850.00","1,850.00","","0.00%"
"02/26/2018","1,850.00","1,850.00","1,850.00","1,850.00","","0.54%"
"02/23/2018","1,840.00","1,840.00","1,840.00","1,840.00","","0.00%"
"02/22/2018","1,840.00","1,840.00","1,840.00","1,840.00","","0.00%"
"02/21/2018","1,840.00","1,840.00","1,840.00","1,840.00","","0.00%"
"02/20/2018","1,840.00","1,840.00","1,840.00","1,840.00","","0.55%"
"02/19/2018","1,830.00","1,830.00","1,830.00","1,830.00","","0.00%"
"02/16/2018","1,830.00","1,830.00","1,830.00","1,830.00","","0.55%"
"02/15/2018","1,820.00","1,820.00","1,820.00","1,820.00","","0.00%"
"02/14/2018","1,820.00","1,820.00","1,820.00","1,820.00","","0.00%"
"02/13/2018","1,820.00","1,820.00","1,820.00","1,820.00","","-0.55%"
"02/12/2018","1,830.00","1,830.00","1,830.00","1,830.00","","0.00%"
"02/09/2018","1,830.00","1,830.00","1,830.00","1,830.00","","-0.54%"
"02/08/2018","1,840.00","1,840.00","1,840.00","1,840.00","","-0.54%"
"02/07/2018","1,850.00","1,850.00","1,850.00","1,850.00","","0.00%"
"02/06/2018","1,850.00","1,850.00","1,850.00","1,850.00","","0.00%"
"02/05/2018","1,850.00","1,850.00","1,850.00","1,850.00","","0.00%"
"02/02/2018","1,850.00","1,850.00","1,850.00","1,850.00","","1.93%"
"02/01/2018","1,815.00","1,815.00","1,815.00","1,815.00","","1.40%"
"01/31/2018","1,790.00","1,790.00","1,790.00","1,790.00","","1.42%"
"01/30/2018","1,765.00","1,765.00","1,765.00","1,765.00","","2.92%"
"01/29/2018","1,715.00","1,715.00","1,715.00","1,715.00","","0.88%"
"01/26/2018","1,700.00","1,700.00","1,700.00","1,700.00","","1.19%"
"01/25/2018","1,680.00","1,680.00","1,680.00","1,680.00","","0.00%"
"01/24/2018","1,680.00","1,680.00","1,680.00","1,680.00","","0.00%"
"01/23/2018","1,680.00","1,680.00","1,680.00","1,680.00","","0.00%"
"01/22/2018","1,680.00","1,680.00","1,680.00","1,680.00","","0.00%"
"01/19/2018","1,680.00","1,680.00","1,680.00","1,680.00","","0.00%"
"01/18/2018","1,680.00","1,680.00","1,680.00","1,680.00","","0.00%"
"01/17/2018","1,680.00","1,680.00","1,680.00","1,680.00","","0.00%"
"01/16/2018","1,680.00","1,680.00","1,680.00","1,680.00","","0.00%"
"01/15/2018","1,680.00","1,680.00","1,680.00","1,680.00","","0.00%"
"01/12/2018","1,680.00","1,680.00","1,680.00","1,680.00","","-0.59%"
"01/11/2018","1,690.00","1,690.00","1,690.00","1,690.00","","0.00%"
"01/10/2018","1,690.00","1,690.00","1,690.00","1,690.00","","0.00%"
"01/09/2018","1,690.00","1,690.00","1,690.00","1,690.00","","0.00%"
"01/08/2018","1,690.00","1,690.00","1,690.00","1,690.00","","0.00%"
"01/05/2018","1,690.00","1,690.00","1,690.00","1,690.00","","0.00%"
"01/04/2018","1,690.00","1,690.00","1,690.00","1,690.00","","-0.88%"
"01/03/2018","1,705.00","1,705.00","1,705.00","1,705.00","","0.00%"
"01/02/2018","1,705.00","1,705.00","1,705.00","1,705.00","","0.00%"
"12/29/2017","1,705.00","1,705.00","1,705.00","1,705.00","","0.00%"
"12/28/2017","1,705.00","1,705.00","1,705.00","1,705.00","","0.00%"
"12/27/2017","1,705.00","1,705.00","1,705.00","1,705.00","","1.79%"
"12/22/2017","1,675.00","1,675.00","1,675.00","1,675.00","","0.60%"
"12/21/2017","1,665.00","1,665.00","1,665.00","1,665.00","","4.06%"
"12/20/2017","1,600.00","1,600.00","1,600.00","1,600.00","","1.91%"
"12/19/2017","1,570.00","1,570.00","1,570.00","1,570.00","","1.29%"
"12/18/2017","1,550.00","1,550.00","1,550.00","1,550.00","","0.65%"
"12/15/2017","1,540.00","1,540.00","1,540.00","1,540.00","","0.65%"
"12/14/2017","1,530.00","1,530.00","1,530.00","1,530.00","","0.00%"
"12/13/2017","1,530.00","1,530.00","1,530.00","1,530.00","","0.00%"
"12/12/2017","1,530.00","1,530.00","1,530.00","1,530.00","","0.00%"
"12/11/2017","1,530.00","1,530.00","1,530.00","1,530.00","","0.00%"
"12/08/2017","1,530.00","1,530.00","1,530.00","1,530.00","","0.00%"
"12/07/2017","1,530.00","1,530.00","1,530.00","1,530.00","","0.00%"
"12/06/2017","1,530.00","1,530.00","1,530.00","1,530.00","","0.00%"
"12/05/2017","1,530.00","1,530.00","1,530.00","1,530.00","","0.66%"
"12/04/2017","1,520.00","1,520.00","1,520.00","1,520.00","","0.00%"
"12/01/2017","1,520.00","1,520.00","1,520.00","1,520.00","","0.00%"
"11/30/2017","1,520.00","1,520.00","1,520.00","1,520.00","","2.01%"
"11/29/2017","1,490.00","1,490.00","1,490.00","1,490.00","","0.00%"
"11/28/2017","1,490.00","1,490.00","1,490.00","1,490.00","","0.00%"
"11/27/2017","1,490.00","1,490.00","1,490.00","1,490.00","","0.00%"
"11/24/2017","1,490.00","1,490.00","1,490.00","1,490.00","","0.00%"
"11/23/2017","1,490.00","1,490.00","1,490.00","1,490.00","","0.00%"
"11/22/2017","1,490.00","1,490.00","1,490.00","1,490.00","","-1.00%"
"11/21/2017","1,505.00","1,505.00","1,505.00","1,505.00","","0.00%"
"11/20/2017","1,505.00","1,505.00","1,505.00","1,505.00","","1.01%"
"11/17/2017","1,490.00","1,490.00","1,490.00","1,490.00","","3.47%"
"11/16/2017","1,440.00","1,440.00","1,440.00","1,440.00","","0.00%"
"11/15/2017","1,440.00","1,440.00","1,440.00","1,440.00","","5.49%"
"11/14/2017","1,365.00","1,365.00","1,365.00","1,365.00","","1.87%"
"11/13/2017","1,340.00","1,340.00","1,340.00","1,340.00","","3.88%"
"11/10/2017","1,290.00","1,290.00","1,290.00","1,290.00","","0.00%"
"11/09/2017","1,290.00","1,290.00","1,290.00","1,290.00","","-2.27%"
"11/08/2017","1,320.00","1,320.00","1,320.00","1,320.00","","-3.65%"
"11/07/2017","1,370.00","1,370.00","1,370.00","1,370.00","","0.00%"
"11/06/2017","1,370.00","1,370.00","1,370.00","1,370.00","","-3.18%"
"11/03/2017","1,415.00","1,415.00","1,415.00","1,415.00","","-3.74%"
"11/02/2017","1,470.00","1,470.00","1,470.00","1,470.00","","0.00%"
"11/01/2017","1,470.00","1,470.00","1,470.00","1,470.00","","-2.97%"
"10/31/2017","1,515.00","1,515.00","1,515.00","1,515.00","","0.00%"
"10/30/2017","1,515.00","1,515.00","1,515.00","1,515.00","","-4.11%"
"10/27/2017","1,580.00","1,580.00","1,580.00","1,580.00","","-3.66%"
"10/26/2017","1,640.00","1,640.00","1,640.00","1,640.00","","0.00%"
"10/25/2017","1,640.00","1,640.00","1,640.00","1,640.00","","2.82%"
"10/24/2017","1,595.00","1,595.00","1,595.00","1,595.00","","1.92%"
"10/23/2017","1,565.00","1,565.00","1,565.00","1,565.00","","1.62%"
"10/20/2017","1,540.00","1,540.00","1,540.00","1,540.00","","5.12%"
"10/19/2017","1,465.00","1,465.00","1,465.00","1,465.00","","2.45%"
"10/18/2017","1,430.00","1,430.00","1,430.00","1,430.00","","4.76%"
"10/17/2017","1,365.00","1,365.00","1,365.00","1,365.00","","4.20%"
"10/16/2017","1,310.00","1,310.00","1,310.00","1,310.00","","1.55%"
"10/13/2017","1,290.00","1,290.00","1,290.00","1,290.00","","2.38%"
"10/12/2017","1,260.00","1,260.00","1,260.00","1,260.00","","1.61%"
"10/11/2017","1,240.00","1,240.00","1,240.00","1,240.00","","0.81%"
"10/10/2017","1,230.00","1,230.00","1,230.00","1,230.00","","0.82%"
"10/09/2017","1,220.00","1,220.00","1,220.00","1,220.00","","1.67%"
"10/06/2017","1,200.00","1,200.00","1,200.00","1,200.00","","0.00%"
"10/05/2017","1,200.00","1,200.00","1,200.00","1,200.00","","0.84%"
"10/04/2017","1,190.00","1,190.00","1,190.00","1,190.00","","1.28%"
"10/03/2017","1,175.00","1,175.00","1,175.00","1,175.00","","0.00%"
"10/02/2017","1,175.00","1,175.00","1,175.00","1,175.00","","0.86%"
"09/29/2017","1,165.00","1,165.00","1,165.00","1,165.00","","1.30%"
"09/28/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/27/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/26/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/25/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/22/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/21/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/20/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/19/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/18/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/15/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/14/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/13/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.00%"
"09/12/2017","1,150.00","1,150.00","1,150.00","1,150.00","","0.44%"
"09/11/2017","1,145.00","1,145.00","1,145.00","1,145.00","","0.00%"
"09/08/2017","1,145.00","1,145.00","1,145.00","1,145.00","","0.00%"
"09/07/2017","1,145.00","1,145.00","1,145.00","1,145.00","","0.00%"
"09/06/2017","1,145.00","1,145.00","1,145.00","1,145.00","","0.00%"
"09/05/2017","1,145.00","1,145.00","1,145.00","1,145.00","","0.00%"
"09/04/2017","1,145.00","1,145.00","1,145.00","1,145.00","","0.00%"
"09/01/2017","1,145.00","1,145.00","1,145.00","1,145.00","","1.33%"
"08/31/2017","1,130.00","1,130.00","1,130.00","1,130.00","","2.26%"
"08/30/2017","1,105.00","1,105.00","1,105.00","1,105.00","","0.45%"
"08/29/2017","1,100.00","1,100.00","1,100.00","1,100.00","","0.92%"
"08/25/2017","1,090.00","1,090.00","1,090.00","1,090.00","","0.93%"
"08/24/2017","1,080.00","1,080.00","1,080.00","1,080.00","","0.93%"
"08/23/2017","1,070.00","1,070.00","1,070.00","1,070.00","","0.94%"
"08/22/2017","1,060.00","1,060.00","1,060.00","1,060.00","","0.95%"
"08/21/2017","1,050.00","1,050.00","1,050.00","1,050.00","","0.00%"
"08/18/2017","1,050.00","1,050.00","1,050.00","1,050.00","","0.96%"
"08/17/2017","1,040.00","1,040.00","1,040.00","1,040.00","","0.97%"
"08/16/2017","1,030.00","1,030.00","1,030.00","1,030.00","","0.00%"
"08/15/2017","1,030.00","1,030.00","1,030.00","1,030.00","","0.00%"
"08/14/2017","1,030.00","1,030.00","1,030.00","1,030.00","","0.98%"
"08/11/2017","1,020.00","1,020.00","1,020.00","1,020.00","","0.99%"
"08/10/2017","1,010.00","1,010.00","1,010.00","1,010.00","","1.00%"
"08/09/2017","1,000.00","1,000.00","1,000.00","1,000.00","","0.00%"
"08/08/2017","1,000.00","1,000.00","1,000.00","1,000.00","","1.01%"
"08/07/2017","990.00","990.00","990.00","990.00","","0.00%"
"08/04/2017","990.00","990.00","990.00","990.00","","2.06%"
"08/03/2017","970.00","970.00","970.00","970.00","","0.00%"
