"Date","Price","Open","High","Low","Vol.","Change %"
"08/13/2018","4.85","5.05","5.15","4.80","1.49M","-4.90%"
"08/10/2018","5.10","5.15","5.25","5.05","634.59K","-1.92%"
"08/09/2018","5.20","5.30","5.35","5.15","298.07K","-1.89%"
"08/08/2018","5.30","5.20","5.35","5.15","364.87K","2.91%"
"08/07/2018","5.15","5.25","5.40","5.15","379.09K","-1.90%"
"08/06/2018","5.25","5.30","5.40","5.20","280.88K","-0.94%"
"08/03/2018","5.30","5.15","5.40","5.15","476.32K","2.91%"
"08/02/2018","5.15","5.15","5.35","5.10","908.79K","0.98%"
"08/01/2018","5.10","5.45","5.50","5.10","1.44M","-6.42%"
"07/31/2018","5.45","5.35","5.50","5.35","416.09K","1.87%"
"07/30/2018","5.35","5.35","5.55","5.25","555.12K","0.00%"
"07/27/2018","5.35","5.35","5.60","5.30","740.67K","1.90%"
"07/26/2018","5.25","5.60","5.75","5.20","1.11M","-7.89%"
"07/25/2018","5.70","5.70","5.80","5.60","527.57K","0.00%"
"07/24/2018","5.70","5.65","5.80","5.60","805.15K","0.00%"
"07/23/2018","5.70","5.60","5.70","5.55","608.82K","0.00%"
"07/20/2018","5.70","5.35","5.75","5.35","1.89M","6.54%"
"07/19/2018","5.35","5.35","5.47","5.30","642.98K","-0.93%"
"07/18/2018","5.40","5.30","5.45","5.30","668.74K","0.93%"
"07/17/2018","5.35","5.30","5.45","5.30","869.38K","-1.83%"
"07/16/2018","5.45","5.35","5.50","5.30","389.79K","0.93%"
"07/13/2018","5.40","5.30","5.55","5.30","511.17K","0.93%"
"07/12/2018","5.35","5.20","5.45","5.15","539.20K","1.90%"
"07/11/2018","5.25","5.25","5.40","5.20","700.95K","0.00%"
"07/10/2018","5.25","5.20","5.35","5.10","380.03K","1.94%"
"07/09/2018","5.15","5.30","5.35","5.15","552.92K","-1.90%"
"07/06/2018","5.25","5.20","5.30","5.12","449.75K","0.96%"
"07/05/2018","5.20","5.10","5.20","5.00","640.57K","1.96%"
"07/03/2018","5.10","5.00","5.10","4.95","393.90K","4.08%"
"07/02/2018","4.90","4.95","4.95","4.82","378.85K","-1.41%"
"06/29/2018","4.97","4.91","5.00","4.85","412.99K","1.43%"
"06/28/2018","4.90","4.89","4.90","4.73","1.09M","2.08%"
"06/27/2018","4.80","5.25","5.30","4.72","2.13M","-9.43%"
"06/26/2018","5.30","5.45","5.45","5.20","508.25K","-1.85%"
"06/25/2018","5.40","5.50","5.55","5.40","510.03K","-2.70%"
"06/22/2018","5.55","5.60","5.65","5.45","443.83K","-0.89%"
"06/21/2018","5.60","5.65","5.67","5.45","576.07K","0.00%"
"06/20/2018","5.60","5.75","5.80","5.60","418.69K","-1.75%"
"06/19/2018","5.70","5.65","5.75","5.60","585.63K","-0.87%"
"06/18/2018","5.75","5.80","5.85","5.75","306.35K","-0.86%"
"06/15/2018","5.80","5.75","5.85","5.70","1.78M","-0.85%"
"06/14/2018","5.85","5.85","5.90","5.80","661.04K","0.86%"
"06/13/2018","5.80","5.70","5.90","5.60","691.53K","1.75%"
"06/12/2018","5.70","5.75","5.85","5.60","605.39K","-1.72%"
"06/11/2018","5.80","5.70","5.90","5.65","990.51K","2.65%"
"06/08/2018","5.65","5.70","5.75","5.60","412.28K","0.00%"
"06/07/2018","5.65","5.70","5.75","5.60","477.54K","0.00%"
"06/06/2018","5.65","5.75","5.85","5.55","815.07K","-1.74%"
"06/05/2018","5.75","5.50","5.80","5.40","946.41K","5.50%"
"06/04/2018","5.45","5.55","5.60","5.45","497.27K","-1.80%"
"06/01/2018","5.55","5.65","5.70","5.45","799.47K","-0.89%"
"05/31/2018","5.60","5.75","5.80","5.60","505.36K","-1.75%"
"05/30/2018","5.70","5.60","5.80","5.55","893.07K","1.79%"
"05/29/2018","5.60","5.60","5.70","5.55","714.52K","-0.88%"
"05/25/2018","5.65","5.80","5.80","5.60","716.74K","-1.74%"
"05/24/2018","5.75","5.90","6.05","5.70","1.62M","0.00%"
"05/23/2018","5.75","5.55","5.95","5.55","2.14M","3.60%"
"05/22/2018","5.55","4.92","5.60","4.89","2.11M","16.84%"
"05/21/2018","4.75","4.98","5.05","4.75","1.36M","-5.00%"
"05/18/2018","5.00","5.00","5.10","4.95","1.46M","2.04%"
"05/17/2018","4.90","4.80","4.94","4.76","757.94K","2.73%"
"05/16/2018","4.77","4.75","4.81","4.75","424.53K","0.42%"
"05/15/2018","4.75","4.75","4.85","4.66","623.52K","-0.42%"
"05/14/2018","4.77","4.75","4.84","4.72","642.35K","0.42%"
"05/11/2018","4.75","4.77","4.82","4.72","940.52K","-1.04%"
"05/10/2018","4.80","4.89","4.89","4.78","709.41K","-1.03%"
"05/09/2018","4.85","4.98","4.99","4.78","1.70M","-1.02%"
"05/08/2018","4.90","4.92","5.05","4.82","1.10M","-0.41%"
"05/07/2018","4.92","5.05","5.10","4.91","683.01K","-2.57%"
"05/04/2018","5.05","4.87","5.10","4.86","732.59K","4.12%"
"05/03/2018","4.85","5.10","5.20","4.80","1.52M","-4.90%"
"05/02/2018","5.10","4.65","5.10","4.65","3.18M","9.68%"
"05/01/2018","4.65","4.70","4.78","4.63","2.46M","-2.11%"
"04/30/2018","4.75","4.67","4.80","4.65","1.31M","-0.63%"
"04/27/2018","4.78","4.66","4.79","4.50","2.22M","1.49%"
"04/26/2018","4.71","4.79","4.83","4.68","1.29M","-1.26%"
"04/25/2018","4.77","4.70","4.80","4.65","2.01M","1.49%"
"04/24/2018","4.70","4.74","4.75","4.66","1.06M","-1.05%"
"04/23/2018","4.75","4.85","4.85","4.65","3.17M","-3.06%"
"04/20/2018","4.90","4.86","4.92","4.75","1.96M","0.20%"
"04/19/2018","4.89","4.99","5.05","4.81","1.96M","-1.21%"
"04/18/2018","4.95","4.92","5.05","4.85","1.82M","1.23%"
"04/17/2018","4.89","4.85","4.93","4.71","3.26M","0.62%"
"04/16/2018","4.86","4.75","4.90","4.68","5.47M","3.18%"
"04/13/2018","4.71","4.80","4.90","4.64","4.55M","-4.27%"
"04/12/2018","4.92","5.00","5.05","4.85","4.74M","-2.57%"
"04/11/2018","5.05","5.00","5.15","4.95","1.71M","2.64%"
"04/10/2018","4.92","4.95","4.96","4.75","2.88M","1.65%"
"04/09/2018","4.84","4.95","5.00","4.82","3.61M","-0.82%"
"04/06/2018","4.88","4.81","4.93","4.75","2.81M","2.31%"
"04/05/2018","4.77","4.70","4.83","4.60","2.27M","2.58%"
"04/04/2018","4.65","5.00","5.10","4.53","3.53M","2.42%"
"04/03/2018","4.54","4.17","4.58","4.13","3.09M","9.66%"
"04/02/2018","4.14","4.24","4.30","4.10","2.52M","-1.43%"
"03/29/2018","4.20","4.18","4.23","4.06","1.94M","3.19%"
"03/28/2018","4.07","4.15","4.28","4.05","1.71M","-2.63%"
"03/27/2018","4.18","4.30","4.34","4.01","3.57M","-3.69%"
"03/26/2018","4.34","4.65","4.65","4.25","3.04M","-3.56%"
"03/23/2018","4.50","4.84","4.90","4.47","2.47M","-2.17%"
"03/22/2018","4.60","4.94","5.05","4.58","4.67M","-11.54%"
"03/21/2018","5.20","5.25","5.30","5.10","2.92M","0.97%"
"03/20/2018","5.15","5.30","5.35","5.15","1.81M","-2.83%"
"03/19/2018","5.30","5.40","5.50","5.30","1.98M","-0.93%"
"03/16/2018","5.35","5.40","5.50","5.30","6.21M","-1.83%"
"03/15/2018","5.45","5.40","5.45","5.25","2.72M","0.00%"
"03/14/2018","5.45","5.40","5.55","5.35","1.73M","0.93%"
"03/13/2018","5.40","5.55","5.65","5.40","1.77M","-2.70%"
"03/12/2018","5.55","5.60","5.65","5.45","1.59M","0.00%"
"03/09/2018","5.55","5.45","5.65","5.40","2.33M","2.78%"
"03/08/2018","5.40","5.50","5.50","5.35","1.82M","-1.82%"
"03/07/2018","5.50","5.75","5.80","5.45","1.15M","-3.51%"
"03/06/2018","5.70","5.85","5.90","5.70","1.18M","0.00%"
"03/05/2018","5.70","5.55","5.75","5.45","1.47M","3.64%"
"03/02/2018","5.50","5.60","5.65","5.35","2.12M","0.92%"
"03/01/2018","5.45","5.25","5.60","5.25","2.19M","2.83%"
"02/28/2018","5.30","5.35","5.50","5.30","1.35M","0.00%"
"02/27/2018","5.30","5.55","5.55","5.30","1.18M","-4.50%"
"02/26/2018","5.55","5.45","5.58","5.40","981.57K","2.78%"
"02/23/2018","5.40","5.45","5.50","5.40","1.11M","-0.92%"
"02/22/2018","5.45","5.50","5.70","5.45","1.89M","-0.91%"
"02/21/2018","5.50","5.50","5.70","5.45","2.11M","0.92%"
"02/20/2018","5.45","5.65","5.65","5.40","1.54M","-2.68%"
"02/16/2018","5.60","5.75","5.90","5.55","2.22M","-3.45%"
"02/15/2018","5.80","5.85","5.95","5.65","3.08M","0.00%"
"02/14/2018","5.80","5.65","6.00","5.55","4.22M","2.65%"
"02/13/2018","5.65","5.85","5.90","5.55","2.53M","-2.59%"
"02/12/2018","5.80","5.80","6.05","5.75","2.61M","1.75%"
"02/09/2018","5.70","6.15","6.20","5.65","3.00M","-7.32%"
"02/08/2018","6.15","6.10","6.40","6.05","2.78M","1.65%"
"02/07/2018","6.05","6.00","6.20","5.95","2.14M","1.68%"
"02/06/2018","5.95","6.05","6.25","5.90","2.39M","-3.25%"
"02/05/2018","6.15","6.10","6.25","6.05","2.05M","0.82%"
"02/02/2018","6.10","6.35","6.40","6.05","2.49M","-6.15%"
"02/01/2018","6.50","6.55","6.55","6.35","1.31M","0.00%"
"01/31/2018","6.50","6.35","6.65","6.25","2.09M","4.00%"
"01/30/2018","6.25","6.45","6.50","6.25","2.11M","-1.57%"
"01/29/2018","6.35","6.70","6.70","6.35","1.65M","-5.93%"
"01/26/2018","6.75","6.90","7.10","6.62","1.44M","-1.46%"
"01/25/2018","6.85","7.20","7.20","6.80","2.63M","-4.20%"
"01/24/2018","7.15","7.20","7.35","6.97","2.03M","1.42%"
"01/23/2018","7.05","6.70","7.05","6.65","1.64M","5.22%"
"01/22/2018","6.70","6.65","6.75","6.55","752.07K","0.00%"
"01/19/2018","6.70","6.75","6.80","6.65","838.66K","0.75%"
"01/18/2018","6.65","6.85","6.90","6.60","1.34M","-2.21%"
"01/17/2018","6.80","7.00","7.00","6.65","2.50M","0.74%"
"01/16/2018","6.75","6.50","6.75","6.45","1.68M","4.65%"
"01/12/2018","6.45","6.50","6.55","6.40","2.21M","1.57%"
"01/11/2018","6.35","6.35","6.50","6.25","1.58M","0.00%"
"01/10/2018","6.35","6.35","6.50","6.25","1.67M","0.79%"
"01/09/2018","6.30","6.60","6.60","6.25","2.27M","-4.55%"
"01/08/2018","6.60","7.05","7.05","6.50","3.13M","-6.38%"
"01/05/2018","7.05","7.00","7.15","6.85","1.30M","0.00%"
"01/04/2018","7.05","7.00","7.05","6.85","1.22M","1.44%"
"01/03/2018","6.95","7.25","7.25","6.80","1.91M","-3.47%"
"01/02/2018","7.20","7.30","7.30","7.05","1.87M","0.70%"
"12/29/2017","7.15","7.25","7.35","7.00","1.81M","-0.69%"
"12/28/2017","7.20","7.20","7.25","6.75","1.84M","1.41%"
"12/27/2017","7.10","7.05","7.20","6.90","1.54M","0.71%"
"12/26/2017","7.05","6.75","7.33","6.72","2.14M","5.22%"
"12/22/2017","6.70","6.30","6.70","6.25","1.32M","6.35%"
"12/21/2017","6.30","6.35","6.40","6.20","1.05M","-0.79%"
"12/20/2017","6.35","6.25","6.40","6.15","1.06M","0.79%"
"12/19/2017","6.30","6.25","6.40","6.20","899.18K","0.00%"
"12/18/2017","6.30","6.40","6.55","6.20","1.63M","-2.33%"
"12/15/2017","6.45","6.40","6.45","6.15","6.68M","1.57%"
"12/14/2017","6.35","6.35","6.42","6.20","1.18M","0.79%"
"12/13/2017","6.30","6.05","6.44","6.00","2.37M","4.13%"
"12/12/2017","6.05","6.20","6.25","6.00","1.18M","-2.42%"
"12/11/2017","6.20","5.85","6.25","5.80","2.63M","6.90%"
"12/08/2017","5.80","5.75","6.15","5.70","1.78M","0.00%"
"12/07/2017","5.80","5.55","5.85","5.50","1.20M","3.57%"
"12/06/2017","5.60","5.65","5.70","5.50","857.63K","0.00%"
"12/05/2017","5.60","5.70","5.80","5.55","1.12M","-2.61%"
"12/04/2017","5.75","5.80","5.80","5.70","560.61K","-0.86%"
"12/01/2017","5.80","5.70","5.95","5.60","1.11M","2.65%"
"11/30/2017","5.65","5.70","5.85","5.65","1.04M","-1.74%"
"11/29/2017","5.75","5.90","5.95","5.70","1.11M","-3.36%"
"11/28/2017","5.95","6.00","6.05","5.85","743.52K","0.85%"
"11/27/2017","5.90","6.30","6.30","5.90","918.19K","-4.07%"
"11/24/2017","6.15","6.25","6.30","6.10","504.05K","-1.60%"
"11/22/2017","6.25","6.00","6.25","5.92","1.10M","5.93%"
"11/21/2017","5.90","6.10","6.20","5.90","887.61K","-3.28%"
"11/20/2017","6.10","6.25","6.35","6.05","1.00M","-3.17%"
"11/17/2017","6.30","6.05","6.40","6.05","1.97M","5.00%"
"11/16/2017","6.00","5.75","6.05","5.72","1.20M","4.35%"
"11/15/2017","5.75","5.95","6.00","5.65","1.27M","-1.71%"
"11/14/2017","5.85","5.95","5.95","5.75","743.09K","0.00%"
"11/13/2017","5.85","6.00","6.10","5.80","1.37M","-3.31%"
"11/10/2017","6.05","6.45","6.45","6.00","1.03M","-5.47%"
"11/09/2017","6.40","5.95","6.40","5.85","1.28M","5.79%"
"11/08/2017","6.05","6.15","6.20","5.95","1.04M","-0.82%"
"11/07/2017","6.10","6.20","6.25","6.00","1.05M","-3.17%"
"11/06/2017","6.30","6.20","6.40","6.10","1.01M","0.80%"
"11/03/2017","6.25","6.30","6.30","6.10","1.07M","0.00%"
"11/02/2017","6.25","6.25","6.35","6.10","2.10M","0.00%"
"11/01/2017","6.25","6.40","6.40","6.20","1.45M","0.00%"
"10/31/2017","6.25","6.50","6.60","6.10","4.34M","-8.09%"
"10/30/2017","6.80","6.65","6.85","6.45","1.78M","5.43%"
"10/27/2017","6.45","6.60","6.83","6.30","2.47M","-1.53%"
"10/26/2017","6.55","6.65","6.75","6.20","2.43M","0.77%"
"10/25/2017","6.50","7.50","7.55","6.45","4.63M","-12.16%"
"10/24/2017","7.40","8.10","8.15","7.40","3.65M","-4.52%"
"10/23/2017","7.75","9.45","9.45","7.75","7.42M","-28.57%"
"10/20/2017","10.85","10.80","10.95","10.65","674.68K","-0.46%"
"10/19/2017","10.90","10.75","11.00","10.70","1.17M","2.35%"
"10/18/2017","10.65","10.90","11.05","10.65","1.28M","-3.18%"
"10/17/2017","11.00","10.75","11.10","10.70","571.76K","0.92%"
"10/16/2017","10.90","11.20","11.30","10.85","773.81K","-3.54%"
"10/13/2017","11.30","11.30","11.35","11.10","426.05K","0.44%"
"10/12/2017","11.25","11.25","11.35","11.05","882.94K","-0.44%"
"10/11/2017","11.30","11.45","11.45","10.90","738.32K","-0.44%"
"10/10/2017","11.35","11.55","11.65","11.16","1.07M","-3.40%"
"10/09/2017","11.75","11.35","11.75","11.35","588.41K","3.98%"
"10/06/2017","11.30","11.00","11.40","10.90","592.93K","1.80%"
"10/05/2017","11.10","11.25","11.35","11.00","768.93K","-1.33%"
"10/04/2017","11.25","11.05","11.30","10.85","1.12M","1.81%"
"10/03/2017","11.05","11.00","11.05","10.85","1.01M","0.91%"
"10/02/2017","10.95","10.95","11.10","10.90","1.04M","-0.45%"
"09/29/2017","11.00","11.35","11.40","10.95","1.58M","-4.35%"
"09/28/2017","11.50","11.15","11.50","11.10","2.15M","3.60%"
"09/27/2017","11.10","11.15","11.24","10.90","1.45M","-1.77%"
"09/26/2017","11.30","11.65","11.70","11.25","709.43K","-3.83%"
"09/25/2017","11.75","11.35","11.80","11.30","996.77K","3.98%"
"09/22/2017","11.30","11.35","11.45","11.20","669.51K","0.89%"
"09/21/2017","11.20","11.40","11.55","11.11","1.49M","1.36%"
"09/20/2017","11.05","11.25","11.60","11.00","2.28M","-1.78%"
"09/19/2017","11.25","11.60","11.75","10.85","2.13M","-3.02%"
"09/18/2017","11.60","11.50","11.70","11.45","2.84M","0.00%"
"09/15/2017","11.60","12.10","12.20","11.45","3.89M","-2.52%"
"09/14/2017","11.90","11.60","11.95","11.40","1.80M","3.93%"
"09/13/2017","11.45","10.50","12.18","10.40","4.78M","16.24%"
"09/12/2017","9.85","9.55","9.95","9.35","1.11M","2.07%"
"09/11/2017","9.65","9.70","9.95","9.50","1.20M","-6.31%"
"09/08/2017","10.30","10.55","10.60","10.25","670.99K","-2.37%"
"09/07/2017","10.55","10.45","10.60","10.30","626.51K","2.43%"
"09/06/2017","10.30","10.50","10.65","10.25","1.01M","-1.90%"
"09/05/2017","10.50","10.50","10.60","10.35","1.33M","0.96%"
"09/01/2017","10.40","10.40","10.45","10.15","575.42K","0.97%"
"08/31/2017","10.30","10.00","10.30","9.85","691.40K","3.52%"
"08/30/2017","9.95","10.10","10.25","9.85","778.88K","-1.97%"
"08/29/2017","10.15","10.70","10.70","10.05","1.48M","-1.93%"
"08/28/2017","10.35","9.95","10.35","9.90","1.09M","5.61%"
"08/25/2017","9.80","9.75","9.80","9.45","834.89K","1.55%"
"08/24/2017","9.65","9.55","9.70","9.45","572.39K","1.05%"
"08/23/2017","9.55","9.55","9.57","9.40","421.60K","1.06%"
"08/22/2017","9.45","9.55","9.60","9.45","567.37K","-1.05%"
"08/21/2017","9.55","9.55","9.65","9.40","755.88K","0.53%"
"08/18/2017","9.50","9.55","9.60","9.30","950.18K","1.60%"
"08/17/2017","9.35","9.65","9.70","9.25","709.27K","-1.06%"
"08/16/2017","9.45","9.35","9.60","9.15","967.06K","0.53%"
"08/15/2017","9.40","9.45","9.65","9.35","1.07M","-1.57%"
"08/14/2017","9.55","10.10","10.10","9.50","871.03K","-4.50%"
"08/11/2017","10.00","9.70","10.10","9.57","1.05M","3.63%"
"08/10/2017","9.65","9.75","9.80","9.55","1.03M","0.52%"
"08/09/2017","9.60","9.75","10.00","9.60","1.35M","1.05%"
"08/08/2017","9.50","9.80","9.82","9.25","1.04M","-1.55%"
"08/07/2017","9.65","9.40","10.10","9.25","1.30M","5.46%"
"08/04/2017","9.15","9.35","9.50","8.85","1.87M","-1.08%"
"08/03/2017","9.25","9.90","10.00","9.18","2.16M","-7.04%"
"08/02/2017","9.95","10.50","10.50","9.90","1.62M","-4.33%"
"08/01/2017","10.40","10.50","10.55","10.15","1.45M","-1.89%"
"07/31/2017","10.60","10.35","10.65","10.25","1.98M","-6.19%"
"07/28/2017","11.30","11.75","12.05","11.15","1.85M","-5.83%"
"07/27/2017","12.00","12.40","12.40","11.95","1.06M","-2.83%"
"07/26/2017","12.35","12.10","12.45","11.95","1.53M","2.07%"
"07/25/2017","12.10","12.20","12.45","12.10","697.24K","-0.82%"
"07/24/2017","12.20","12.50","12.65","12.20","614.47K","-2.40%"
"07/21/2017","12.50","12.85","13.00","12.40","893.55K","-1.57%"
"07/20/2017","12.70","12.35","12.75","12.35","918.86K","2.01%"
"07/19/2017","12.45","12.35","12.55","12.25","612.23K","0.40%"
"07/18/2017","12.40","12.40","12.50","12.25","598.70K","1.22%"
"07/17/2017","12.25","12.10","12.40","12.10","750.77K","1.66%"
"07/14/2017","12.05","12.32","12.40","12.00","965.70K","0.00%"
"07/13/2017","12.05","12.20","12.35","11.90","806.16K","-0.82%"
"07/12/2017","12.15","12.20","12.40","12.10","968.01K","0.00%"
"07/11/2017","12.15","12.10","12.25","11.90","1.28M","0.00%"
"07/10/2017","12.15","12.20","12.35","12.05","1.98M","0.41%"
"07/07/2017","12.10","12.65","12.75","12.05","1.42M","-5.47%"
"07/06/2017","12.80","12.80","12.95","12.65","763.19K","-0.39%"
"07/05/2017","12.85","13.05","13.05","12.50","1.25M","0.00%"
"07/03/2017","12.85","13.00","13.15","12.80","606.24K","-2.65%"
"06/30/2017","13.20","12.70","13.25","12.50","1.54M","2.33%"
"06/29/2017","12.90","13.10","13.25","12.70","1.30M","-3.37%"
"06/28/2017","13.35","13.65","13.75","13.30","1.87M","-5.32%"
"06/27/2017","14.10","14.55","14.65","14.05","738.12K","-2.42%"
"06/26/2017","14.45","14.30","14.45","14.20","566.70K","-0.69%"
"06/23/2017","14.55","14.15","14.60","13.97","1.12M","3.56%"
"06/22/2017","14.05","14.10","14.20","13.85","721.79K","1.44%"
"06/21/2017","13.85","13.80","13.95","13.68","698.24K","0.73%"
"06/20/2017","13.75","13.95","14.05","13.60","777.70K","-1.43%"
"06/19/2017","13.95","13.45","14.20","13.40","1.67M","1.45%"
"06/16/2017","13.75","13.35","13.90","13.25","10.06M","3.00%"
"06/15/2017","13.35","13.15","13.60","13.05","2.31M","-0.74%"
"06/14/2017","13.45","14.35","14.62","13.40","1.96M","-4.27%"
"06/13/2017","14.05","13.75","14.15","13.50","1.80M","3.31%"
"06/12/2017","13.60","14.50","14.50","13.15","3.79M","-6.21%"
"06/09/2017","14.50","14.20","14.70","14.10","1.20M","1.40%"
"06/08/2017","14.30","15.35","15.50","14.10","2.69M","-9.49%"
"06/07/2017","15.80","15.85","16.20","15.47","1.27M","-2.17%"
"06/06/2017","16.15","15.45","16.15","15.40","1.86M","6.95%"
"06/05/2017","15.10","15.20","15.25","14.85","793.70K","-0.33%"
"06/02/2017","15.15","15.75","15.75","15.00","935.42K","-0.98%"
"06/01/2017","15.30","15.15","15.70","15.00","837.67K","0.33%"
"05/31/2017","15.25","15.95","16.05","14.90","2.77M","-4.39%"
"05/30/2017","15.95","16.20","16.35","15.85","1.40M","-4.78%"
"05/26/2017","16.75","17.40","17.40","16.70","1.15M","-2.33%"
"05/25/2017","17.15","17.15","17.30","16.90","857.07K","-0.29%"
"05/24/2017","17.20","16.90","17.30","16.65","1.50M","1.18%"
"05/23/2017","17.00","17.65","17.75","16.90","2.26M","-5.82%"
"05/22/2017","18.05","17.40","18.30","17.40","1.31M","4.34%"
"05/19/2017","17.30","16.90","17.40","16.73","2.66M","2.67%"
"05/18/2017","16.85","16.45","17.10","16.40","3.94M","1.20%"
"05/17/2017","16.65","17.25","17.25","16.35","3.13M","-1.48%"
"05/16/2017","16.90","17.00","17.00","16.55","1.63M","-0.59%"
"05/15/2017","17.00","17.80","17.85","16.45","2.37M","-7.10%"
"05/12/2017","18.30","18.55","18.80","18.00","1.08M","-0.27%"
"05/11/2017","18.35","18.00","18.45","17.90","1.25M","1.94%"
"05/10/2017","18.00","18.00","18.25","17.85","1.04M","1.41%"
"05/09/2017","17.75","17.60","17.85","17.35","1.07M","0.00%"
"05/08/2017","17.75","17.10","18.00","17.10","1.60M","3.80%"
"05/05/2017","17.10","16.65","17.25","16.55","1.20M","3.01%"
"05/04/2017","16.60","17.15","17.15","16.50","1.07M","-4.60%"
"05/03/2017","17.40","17.25","18.00","17.10","1.80M","0.58%"
"05/02/2017","17.30","17.10","17.40","16.95","1.35M","1.17%"
"05/01/2017","17.10","18.10","18.40","16.95","1.41M","-6.56%"
"04/28/2017","18.30","16.75","18.40","16.60","1.54M","8.28%"
"04/27/2017","16.90","17.40","17.50","16.61","1.43M","-3.43%"
"04/26/2017","17.50","16.80","17.50","16.55","1.59M","2.94%"
"04/25/2017","17.00","17.45","17.62","16.80","1.47M","-4.49%"
"04/24/2017","17.80","17.40","18.00","17.25","1.09M","-1.11%"
"04/21/2017","18.00","17.95","18.05","17.65","1.23M","0.00%"
"04/20/2017","18.00","17.95","18.30","17.80","1.15M","-0.55%"
"04/19/2017","18.10","18.30","18.43","17.82","2.24M","-2.69%"
"04/18/2017","18.60","18.20","18.65","17.95","1.05M","0.81%"
"04/17/2017","18.45","18.60","18.75","18.35","798.71K","0.00%"
"04/13/2017","18.45","18.15","18.90","18.05","2.30M","3.94%"
"04/12/2017","17.75","17.75","18.00","17.30","1.08M","-0.28%"
"04/11/2017","17.80","17.65","18.10","17.47","766.77K","2.30%"
"04/10/2017","17.40","17.25","17.50","17.05","609.63K","0.29%"
"04/07/2017","17.35","17.62","18.05","17.15","1.01M","0.58%"
"04/06/2017","17.25","17.20","17.55","17.15","735.34K","0.88%"
"04/05/2017","17.10","17.10","17.30","16.60","1.15M","-0.58%"
"04/04/2017","17.20","17.20","17.40","17.02","586.41K","0.00%"
"04/03/2017","17.20","17.05","17.38","17.00","860.97K","0.88%"
"03/31/2017","17.05","17.50","17.70","17.00","1.09M","-2.01%"
"03/30/2017","17.40","17.40","17.70","17.25","884.95K","0.00%"
"03/29/2017","17.40","16.55","17.70","16.35","1.71M","10.13%"
"03/28/2017","15.80","16.35","16.45","15.65","849.10K","-2.77%"
"03/27/2017","16.25","15.95","16.50","15.75","733.79K","3.50%"
"03/24/2017","15.70","15.70","16.00","15.65","439.38K","-0.95%"
"03/23/2017","15.85","15.80","15.90","15.38","847.87K","0.63%"
"03/22/2017","15.75","15.85","16.02","15.55","619.03K","-0.63%"
"03/21/2017","15.85","15.45","16.10","15.15","1.21M","2.92%"
"03/20/2017","15.40","15.50","15.62","15.05","881.96K","-0.65%"
"03/17/2017","15.50","15.50","15.75","15.15","1.48M","0.32%"
"03/16/2017","15.45","15.95","16.05","15.45","982.58K","-0.64%"
"03/15/2017","15.55","14.30","15.65","14.20","1.52M","9.12%"
"03/14/2017","14.25","14.80","15.20","14.05","888.31K","-4.36%"
"03/13/2017","14.90","15.00","15.15","14.70","881.89K","0.00%"
"03/10/2017","14.90","14.40","15.00","14.05","952.49K","4.20%"
"03/09/2017","14.30","14.25","14.45","14.00","1.37M","0.00%"
"03/08/2017","14.30","13.75","14.45","13.70","1.34M","3.25%"
"03/07/2017","13.85","14.25","14.55","13.80","933.27K","-3.15%"
"03/06/2017","14.30","14.75","14.75","13.80","1.24M","-3.05%"
"03/03/2017","14.75","14.65","14.85","14.25","1.05M","2.08%"
"03/02/2017","14.45","15.15","15.40","14.40","1.33M","-6.17%"
"03/01/2017","15.40","15.15","15.70","14.95","1.15M","0.65%"
"02/28/2017","15.30","15.95","16.35","15.25","1.64M","-3.16%"
"02/27/2017","15.80","16.40","17.15","15.70","1.30M","-1.86%"
"02/24/2017","16.10","18.30","18.35","16.10","1.88M","-10.80%"
"02/23/2017","18.05","18.55","18.62","17.95","974.45K","-1.10%"
"02/22/2017","18.25","18.10","18.38","17.60","985.77K","0.55%"
"02/21/2017","18.15","18.10","18.27","17.82","684.91K","-0.82%"
"02/17/2017","18.30","19.00","19.10","18.30","794.28K","-3.68%"
"02/16/2017","19.00","18.45","19.15","18.45","715.39K","3.26%"
"02/15/2017","18.40","18.25","18.90","18.15","935.18K","-1.08%"
"02/14/2017","18.60","18.75","18.80","18.10","833.89K","1.09%"
"02/13/2017","18.40","18.70","18.80","18.27","949.01K","-2.90%"
"02/10/2017","18.95","18.35","19.00","18.25","1.00M","1.61%"
"02/09/2017","18.65","19.25","19.45","18.55","773.63K","-3.12%"
"02/08/2017","19.25","19.15","19.55","18.95","1.43M","2.12%"
"02/07/2017","18.85","18.80","19.35","18.68","977.37K","-0.53%"
"02/06/2017","18.95","18.30","19.00","17.98","1.00M","5.28%"
"02/03/2017","18.00","17.90","18.25","17.80","605.41K","0.00%"
"02/02/2017","18.00","18.15","18.25","17.65","813.24K","1.69%"
"02/01/2017","17.70","17.55","18.00","17.25","1.13M","0.28%"
"01/31/2017","17.65","17.50","17.70","17.15","1.17M","3.82%"
"01/30/2017","17.00","17.25","17.45","16.88","608.46K","-0.87%"
"01/27/2017","17.15","16.80","17.20","16.70","541.92K","2.08%"
"01/26/2017","16.80","17.25","17.35","16.75","1.05M","-4.27%"
"01/25/2017","17.55","17.50","17.75","17.15","888.13K","-1.68%"
"01/24/2017","17.85","17.70","17.90","17.35","1.16M","1.13%"
"01/23/2017","17.65","17.55","17.70","17.25","701.19K","2.02%"
"01/20/2017","17.30","16.75","17.45","16.60","857.66K","3.59%"
