"Date","Price","Open","High","Low","Vol.","Change %"
"05/25/2017","2,415.10","2,409.50","2,418.70","2,408.00","","0.45%"
"05/24/2017","2,404.40","2,401.40","2,405.60","2,398.00","","0.25%"
"05/23/2017","2,398.40","2,397.00","2,400.80","2,393.90","","0.18%"
"05/22/2017","2,394.00","2,387.20","2,395.50","2,386.90","","0.52%"
"05/19/2017","2,381.70","2,371.40","2,389.10","2,370.40","","0.68%"
"05/18/2017","2,365.70","2,354.70","2,375.70","2,352.70","","0.37%"
"05/17/2017","2,357.00","2,382.90","2,384.90","2,356.20","","-1.82%"
"05/16/2017","2,400.70","2,404.60","2,405.80","2,396.10","","-0.07%"
"05/15/2017","2,402.30","2,394.00","2,404.10","2,393.90","","0.48%"
"05/12/2017","2,390.90","2,392.40","2,392.40","2,387.20","","-0.15%"
"05/11/2017","2,394.40","2,394.80","2,395.70","2,381.70","","-0.22%"
"05/10/2017","2,399.60","2,396.80","2,399.70","2,392.80","","0.11%"
"05/09/2017","2,396.90","2,401.60","2,403.90","2,392.40","","-0.10%"
"05/08/2017","2,399.40","2,399.90","2,401.40","2,393.90","","0.00%"
"05/05/2017","2,399.30","2,392.40","2,399.30","2,389.40","","0.41%"
"05/04/2017","2,389.50","2,389.80","2,391.40","2,380.30","","0.06%"
"05/03/2017","2,388.10","2,386.50","2,389.80","2,379.80","","-0.13%"
"05/02/2017","2,391.20","2,391.10","2,392.90","2,385.80","","0.12%"
"05/01/2017","2,388.30","2,388.50","2,394.50","2,384.80","","0.17%"
"04/28/2017","2,384.20","2,393.70","2,393.70","2,382.40","","-0.19%"
"04/27/2017","2,388.80","2,389.70","2,392.10","2,382.70","","0.06%"
"04/26/2017","2,387.40","2,389.00","2,398.20","2,386.80","","-0.05%"
"04/25/2017","2,388.60","2,381.50","2,392.50","2,381.20","","0.61%"
"04/24/2017","2,374.20","2,370.30","2,377.00","2,369.20","","1.09%"
"04/21/2017","2,348.70","2,354.70","2,356.20","2,344.50","","-0.30%"
"04/20/2017","2,355.80","2,342.70","2,361.40","2,340.90","","0.75%"
"04/19/2017","2,338.20","2,346.80","2,352.60","2,335.10","","-0.17%"
"04/18/2017","2,342.20","2,342.50","2,348.30","2,334.50","","-0.29%"
"04/17/2017","2,349.00","2,332.60","2,349.10","2,332.50","","0.86%"
"04/13/2017","2,328.90","2,342.00","2,348.30","2,328.90","","-0.68%"
"04/12/2017","2,344.90","2,352.20","2,352.70","2,341.20","","-0.38%"
"04/11/2017","2,353.80","2,353.90","2,355.20","2,337.20","","-0.14%"
"04/10/2017","2,357.20","2,357.20","2,366.40","2,351.50","","0.07%"
"04/07/2017","2,355.50","2,356.60","2,363.80","2,350.70","","-0.08%"
"04/06/2017","2,357.50","2,353.80","2,364.20","2,348.90","","0.20%"
"04/05/2017","2,352.90","2,366.60","2,378.40","2,350.50","","-0.31%"
"04/04/2017","2,360.20","2,354.80","2,360.50","2,350.70","","0.06%"
"04/03/2017","2,358.80","2,362.30","2,365.90","2,344.70","","-0.17%"
"03/31/2017","2,362.70","2,364.80","2,370.30","2,362.60","","-0.23%"
"03/30/2017","2,368.10","2,361.30","2,370.40","2,358.60","","0.30%"
"03/29/2017","2,361.10","2,356.50","2,363.40","2,352.90","","0.11%"
"03/28/2017","2,358.60","2,339.80","2,363.80","2,337.60","","0.73%"
"03/27/2017","2,341.60","2,329.10","2,344.90","2,322.20","","-0.10%"
"03/24/2017","2,344.00","2,350.40","2,356.20","2,335.70","","-0.09%"
"03/23/2017","2,346.00","2,346.00","2,358.90","2,342.10","","-0.10%"
"03/22/2017","2,348.40","2,343.00","2,351.80","2,336.40","","0.19%"
"03/21/2017","2,344.00","2,379.30","2,381.90","2,341.90","","-1.24%"
"03/20/2017","2,373.50","2,378.20","2,379.60","2,369.70","","-0.20%"
"03/17/2017","2,378.20","2,383.70","2,385.70","2,377.60","","-0.13%"
"03/16/2017","2,381.40","2,387.70","2,388.10","2,377.20","","-0.16%"
"03/15/2017","2,385.30","2,370.30","2,390.00","2,368.90","","0.84%"
"03/14/2017","2,365.40","2,368.60","2,368.60","2,358.20","","-0.34%"
"03/13/2017","2,373.50","2,371.60","2,374.40","2,368.50","","0.04%"
"03/10/2017","2,372.60","2,372.50","2,376.90","2,363.00","","0.33%"
"03/09/2017","2,364.90","2,363.50","2,369.10","2,354.50","","0.08%"
"03/08/2017","2,363.00","2,369.80","2,373.10","2,361.00","","-0.23%"
"03/07/2017","2,368.40","2,370.70","2,375.10","2,365.50","","-0.29%"
"03/06/2017","2,375.30","2,375.20","2,378.80","2,368.00","","-0.33%"
"03/03/2017","2,383.10","2,380.90","2,383.90","2,375.40","","0.05%"
"03/02/2017","2,381.90","2,394.80","2,394.80","2,380.20","","-0.59%"
"03/01/2017","2,396.00","2,380.10","2,401.00","2,380.10","","1.37%"
"02/28/2017","2,363.60","2,366.10","2,367.80","2,359.00","","-0.26%"
"02/27/2017","2,369.80","2,365.20","2,371.50","2,361.90","","0.11%"
"02/24/2017","2,367.30","2,355.70","2,367.30","2,352.90","","0.15%"
"02/23/2017","2,363.80","2,367.50","2,368.30","2,355.10","","0.04%"
"02/22/2017","2,362.80","2,361.10","2,365.10","2,358.30","","-0.11%"
"02/21/2017","2,365.40","2,354.90","2,366.70","2,354.90","","0.60%"
"02/17/2017","2,351.20","2,343.00","2,351.20","2,339.60","","0.17%"
"02/16/2017","2,347.20","2,349.60","2,351.30","2,338.90","","-0.09%"
"02/15/2017","2,349.20","2,335.60","2,351.30","2,334.80","","0.50%"
"02/14/2017","2,337.60","2,326.10","2,337.60","2,322.20","","0.40%"
"02/13/2017","2,328.20","2,321.70","2,331.60","2,321.40","","0.52%"
"02/10/2017","2,316.10","2,312.30","2,319.20","2,311.10","","0.36%"
"02/09/2017","2,307.90","2,296.70","2,311.10","2,296.60","","0.58%"
"02/08/2017","2,294.70","2,289.60","2,295.90","2,285.40","","0.07%"
"02/07/2017","2,293.10","2,295.90","2,299.40","2,290.20","","0.02%"
"02/06/2017","2,292.60","2,294.30","2,296.20","2,288.60","","-0.21%"
"02/03/2017","2,297.40","2,288.50","2,298.30","2,287.90","","0.73%"
"02/02/2017","2,280.80","2,276.70","2,284.00","2,271.70","","0.05%"
"02/01/2017","2,279.60","2,285.60","2,289.10","2,272.40","","0.03%"
